id,l3,rooms,bathrooms,surface_total,surface_covered,price,property_type
pBEdh2lZE92iYZyPKgdU6A==,Belgrano,3,1,86,75,225000,Departamento
zmroFmP04wrv+pYmz2pDTg==,Belgrano,2,1,40,40,95000,Departamento
wuotPSihcImBCPMuqgKjyg==,Belgrano,4,3,130,113,640000,Departamento
Gwr7OC647ciGwPPY7APvLQ==,Belgrano,2,1,45,45,109000,Departamento
0Rrc0QrwtzqNnO4zHyusag==,Belgrano,2,1,34,34,105000,Departamento
/nkb9yxQ0fLnArDo4UDuzg==,Belgrano,3,4,190,177,615000,Departamento
ZPTYoL15rHvEzF+xDZ2nHQ==,Belgrano,4,3,130,113,640000,Departamento
cATbh5Srs+ZyIBCCfBrWaw==,Recoleta,3,1,67,57,190000,Departamento
TVM9nTlJKKiYk1AfWZifVg==,Recoleta,4,3,137,116,450000,Departamento
hbbaWzPMPYmWaiuwPSQ5hQ==,Recoleta,2,1,44,44,125000,Departamento
yEocH49G4+QfXyHFQ0dZ/w==,Recoleta,4,5,166,152,720000,Departamento
7N3p4G+AjSQAo/ukwpIa/A==,Recoleta,1,1,29,29,76000,Departamento
cGHlcTaZoYmUsHiIwD7XMQ==,Recoleta,6,3,182,174,550000,Departamento
iGBZlJsdfzFZGwdDRbrr+g==,Recoleta,2,3,120,100,385000,Departamento
u5aRPGSLksIJuGDnLp1Ugg==,Recoleta,2,1,59,52,300468,Departamento
xDGls44B/jZYSIJt26AKbQ==,Recoleta,1,1,46,46,160600,Departamento
g3Jw245/5dNesJMDPBqRKA==,Recoleta,3,1,102,72,197000,Departamento
Bz6l7y3N4tMYKqfkluqKXw==,Saavedra,2,1,43,36,126000,Departamento
uGcwI1m3QJvqFLUs2BEXlw==,Balvanera,5,2,98,90,223000,Departamento
JxV9Gx4gTX+CrKE7N0KY3Q==,Caballito,2,1,40,40,98000,Departamento
aQZqt6mcMpDx1wNHzYIPTw==,Caballito,3,1,98,78,195000,Departamento
QAXqsoo9FF1c1BpLolF0eg==,Caballito,1,1,34,30,84403,Departamento
NpbuSS+87Jogilkn4sTdUw==,Caballito,4,3,105,90,269500,Departamento
IvddHRD2P4pXHQhRZwVbGQ==,Caballito,1,1,34,30,84403,Departamento
zIuq316MhK+m+2M9L4IoJA==,Caballito,1,1,37,32,91451,Departamento
Wmtys/O2CzNlWl13O8mEJA==,Caballito,1,1,36,32,88818,Departamento
Xqu1Gnh9QSsb3QABrDw1Xg==,Caballito,1,1,35,30,84665,Departamento
KkmKwwSXFK9xJ67mhC+tqw==,Caballito,1,1,98,57,171184,Departamento
0Bf2Xq6Hi4/zirKTf2c1Ow==,Caballito,1,1,63,30,104104,Departamento
y78z45fI80jNt1UzNP6Xcg==,Caballito,1,1,35,30,84665,Departamento
Qn1/TYoiLSq9hqQ7mRTeBw==,Caballito,1,1,37,32,91451,Departamento
Z/NKLtkJj0hkzpAhyN1nGw==,Caballito,2,1,49,45,145000,Departamento
486iRtwO7p2Zfvt8zYCGsA==,Caballito,1,1,98,55,167656,Departamento
saS58FlRZjHbXBuqaEk+VQ==,Caballito,1,1,34,30,88818,Departamento
GLO03VvzaUXaFEhXTHWtlw==,Caballito,1,1,30,28,82000,Departamento
W7SlFuOx47/cRhpTMR1h0g==,Monserrat,1,1,50,50,74500,Departamento
9GiIfk7EVQCqphnlVpgy6g==,San Telmo,1,1,35,32,93019,Departamento
qdZXsPhMyFQlHtDKKlzsOQ==,San Telmo,1,1,35,32,87652,Departamento
zpvK7IUUhQlVGW0/yGKdhQ==,San Telmo,1,1,35,32,100370,Departamento
pZMm1t4LocECTD7bvPEPmw==,San Telmo,1,1,35,32,108742,Departamento
PzWqU/leVhnntvE8HrBSFg==,San Telmo,1,1,36,33,100948,Departamento
vQM2EqV+I8r0YXrtINDlsQ==,San Telmo,1,1,36,33,98497,Departamento
cS+snOSFofDJqkyZG0aauQ==,San Telmo,1,1,36,33,98385,Departamento
S15FxG6Ub6Ya6pNrRYIETw==,San Telmo,1,1,35,32,93019,Departamento
WRv0X5gCXKZgJEjEzYc2TQ==,San Telmo,1,1,36,33,100174,Departamento
z1DYu7GBoyCMLdPaIbSR1A==,San Telmo,1,1,35,32,106764,Departamento
/kfe1xpju2LN6SAd9knagg==,San Telmo,1,1,35,32,88970,Departamento
V2dVmkvak/Qf1fhlkt5u8w==,San Telmo,1,1,35,32,100370,Departamento
704j7hAMHOZEyG3ox0dWVQ==,San Telmo,1,1,38,35,82607,Departamento
J2m2jyMmknIdusHqUx/HYg==,San Telmo,1,1,36,33,96596,Departamento
REPGdfd8EPsfiO3/rBMQAA==,San Telmo,1,1,35,32,89441,Departamento
Ogo4QKTd6+QSssb8P/ZCWQ==,San Telmo,1,1,36,33,100174,Departamento
HrsOKZExq52fACWiLMdkhg==,San Telmo,1,1,35,32,100833,Departamento
CqmDiMWq14EBGL1CnkP+lQ==,San Telmo,1,1,36,33,91334,Departamento
OrkxHAiFwCUSr25L5ZH0iQ==,San Telmo,1,1,38,35,95177,Departamento
oRM7CCWZAN/cD6IHA5u6/Q==,San Telmo,1,1,36,33,98385,Departamento
sW1/1x7C7Z/QQhgQN/qwpg==,San Telmo,1,1,36,33,108866,Departamento
RrESk89TSePakRBtlcvAzg==,San Telmo,1,1,36,33,106886,Departamento
KIAVWvkSzqSRBS+0dlzinw==,San Telmo,1,1,35,32,98856,Departamento
XTN129KFH8jILyW6Ufl9Ww==,San Telmo,1,1,38,35,91585,Departamento
22VcNBe1Qatkh5KOA7vlMw==,San Telmo,1,1,35,32,102810,Departamento
nZUqSBzbB+ZdVCAOofQRYw==,San Telmo,1,1,35,32,104787,Departamento
u7NwXeL4lHjsLbhhuNHSfQ==,San Telmo,1,1,35,32,100833,Departamento
FKQWLYhZ+77QWptvubS07A==,San Telmo,1,1,35,32,94808,Departamento
jHaxDCgLUeLo/nN6lVXPMw==,San Telmo,1,1,35,32,106764,Departamento
RtVS0mY1GctG3+w+RkimRA==,San Telmo,1,1,36,33,89072,Departamento
rjwuwcyViXW7FILsJCuGpw==,San Telmo,1,1,36,33,98385,Departamento
CugXeZ4P5S7oIdsuUOoFtw==,San Telmo,1,1,38,35,89790,Departamento
xGyVNyS3Y5XXuvAGa4ni3A==,San Telmo,1,1,38,35,98769,Departamento
SQa0Odu9o2N46Xkml9xCRA==,San Telmo,1,1,38,35,84402,Departamento
crZxo0Q9Os5yVPJ4+op47g==,San Telmo,1,1,36,33,98385,Departamento
l6WPyE/qyaSyOOB87VjfAw==,San Telmo,1,1,36,33,96596,Departamento
Q0QR+nd1FtYDwIaaiW5fvA==,San Telmo,1,1,36,33,104907,Departamento
BEoNQ1Tct3Vjce0HdhEvVA==,San Telmo,1,1,36,33,98385,Departamento
oFtBGjtuCXsX/IZq2QRE0A==,San Telmo,1,1,36,33,94916,Departamento
bQOI+EihYBZvX7oxOLo5iw==,Colegiales,2,1,50,50,159000,Departamento
oT4LEc6yWI1Q9v32Ep6xIA==,Colegiales,4,1,60,60,180000,Departamento
pJ2b4JLwwRpQ2CsH1xPJVw==,Colegiales,3,2,100,75,270000,Departamento
xjU2rk1KvWxJZQrrBRLMTw==,Colegiales,2,1,37,37,113000,Departamento
uIJ7H6NLzcoJfZzTcKLT9w==,Colegiales,3,2,73,67,270000,Departamento
cdLHqtFgpHIPnQEZXSPNlQ==,Barrio Norte,1,1,28,27,120000,Departamento
kgO+gvT6AEEnll36gEfjRw==,Barrio Norte,4,1,108,100,368000,Departamento
Of2ximfCEjNbwK/qTx2AnA==,San Nicolás,1,1,60,45,115000,Departamento
oCufr0VOB8gPmSdnq9XEpg==,San Nicolás,4,1,123,123,272000,Departamento
wmfqcZilwCq7fII1RVibKA==,Villa Crespo,1,1,35,32,105000,Departamento
oAZDA3dFKJjIWEVvrQGdkA==,Villa Crespo,1,1,38,38,93000,Departamento
1htdAMW+fizxxfgUHfFsmA==,Villa Crespo,2,1,52,48,158000,Departamento
73WPWha/5XsN+o1Cm/gASQ==,Villa Devoto,1,1,39,35,98000,Departamento
3SXP1QwPWMY0o1LgRuguZg==,Puerto Madero,1,1,47,41,147700,Departamento
fHiwmav8p/tcHFImOs3PBQ==,Puerto Madero,5,4,244,220,890000,Departamento
309A91RZP/wJPHlbTo61ig==,Villa Urquiza,3,3,100,89,290000,Departamento
6bCDqy2HChoad5L58lbDkw==,Villa Urquiza,1,1,45,40,136111,Departamento
zCyBpct3Trhuhq/8hFyEeQ==,Villa Urquiza,1,1,36,35,95000,Departamento
VGp37+6iAbxwjO4PTsZdRg==,Parque Chacabuco,2,1,59,39,108000,Departamento
9TJqmU6F6awwY4JKussYgw==,Centro / Microcentro,1,1,29,29,76000,Departamento
Ar6ds5WwAoqkpmIwwvVZhA==,Parque Chas,2,1,90,50,145000,PH
DBxMfz1I2NQp1F+HJ53+tA==,Parque Chas,2,1,45,34,139000,PH
GDtqm43HFB4GkaDTdPgUGA==,Monte Castro,2,1,57,51,115000,PH
uLhiYSk1UpEFMAeD1pZdzA==,Monte Castro,2,1,40,30,78000,PH
OfMeU8mMVXNeJzpdKBRBTQ==,Abasto,1,1,32,29,110000,Departamento
tVCS7fofx8Y5y+mKzlerfA==,Nuñez,2,1,35,35,95000,Departamento
wscZCSNIfSNk2HOBpADdIA==,Nuñez,1,1,40,36,126500,Departamento
83EKSmgBJWqY4eZVq1OR7w==,Almagro,2,1,45,35,105000,Departamento
QOC18R94TgROc+lfdRqLcQ==,Almagro,2,1,39,37,135000,Departamento
EPVTEu/VMNHiUJhbtJhixg==,Coghlan,2,1,71,39,114700,Departamento
7GsfqfsFkZbcpnbsr4h5ww==,Palermo,2,1,45,43,135000,Departamento
PuZT3jSFdUMRGCFIHNXc8Q==,Palermo,2,1,92,42,166000,Departamento
iHCvhSDvAziqGo5Qa0p47g==,Palermo,2,1,88,60,385000,Departamento
f0coYXhaqjdb6kWNsiKqzw==,Palermo,2,1,38,35,120000,Departamento
SFOGf2z+5bbfXtEGpWWqDA==,Palermo,2,1,40,40,147000,Departamento
XJSfjluztcx+NcDBuTO6oA==,Palermo,2,1,60,60,160000,Departamento
neLnnHrhfartlbkXbcdV7A==,Palermo,2,1,48,44,156000,Departamento
lVTbCZO4NoFTj7Aa3v9nBQ==,Palermo,2,1,40,40,130000,Departamento
ZyYcSPcG9NV4qvpTgc5FfA==,Barracas,2,1,50,48,122000,Departamento
ZHwkLAqVIVXY0OAK0j+sFg==,Belgrano,1,1,35,31,119900,Departamento
PVR7yEzorf3CqJz+VN6cqQ==,Belgrano,2,1,46,41,180000,Departamento
+MTetd2PjufcLkcWyG1dDg==,Belgrano,2,1,41,41,130000,Departamento
zh4rzN6qimGTCUQ0ru5ifQ==,Belgrano,2,2,51,45,158000,Departamento
UWlgKL47TQnSZ8t5ev9VJw==,Belgrano,2,1,40,35,150000,Departamento
IrPK8JMR17L9B/ul+uQ4Pg==,Floresta,2,1,58,51,127600,Departamento
aYU0VU9wTtNuI+AHUKLUDQ==,Recoleta,2,1,52,52,145000,Departamento
Cv5NwTzCcTVFzs/KMjYisw==,Recoleta,2,1,42,40,145000,Departamento
TcUki4CAEDC+9W59aJPA4w==,Recoleta,2,1,36,36,95000,Departamento
NvO45r22OUBtwXVszqCGKQ==,Recoleta,2,2,60,60,370000,Departamento
jLAgUwJicGa00Vy/5/3CkA==,Saavedra,2,1,58,51,157800,Departamento
9JoED2B82dZxjhNfRWKxiw==,Saavedra,2,2,58,51,157800,Departamento
+IaYDPjjlgse+jdSJDzMGA==,Balvanera,3,1,55,55,139000,Departamento
zkjfYHy54h5z7oAmQspX5g==,Balvanera,3,1,64,64,120000,Departamento
WcGiYw/4vONGL8nr8LdYig==,Balvanera,2,1,36,36,80000,Departamento
LtX2ZsAYIvbZQvHVPq3jow==,Caballito,2,1,48,44,139500,Departamento
8j/1LXCnt2QsfUMjYAamJw==,Caballito,2,1,109,68,220000,Departamento
BI1SGOy3Ey0IrpLxn+Of4g==,Monserrat,1,1,43,41,88000,Departamento
R1ApTnhEjOwrYYmcVPtqQQ==,San Telmo,2,1,48,44,99312,Departamento
ilLMcnq4+KTRhVH1/JGsVg==,San Telmo,2,1,48,44,101298,Departamento
nHmJ6tsqYm1pSr/SGqMskw==,San Telmo,2,1,48,44,89381,Departamento
rKxRwiffp8vEYHqSMSn7RA==,San Telmo,2,1,48,44,105271,Departamento
SSuRZkKU5vEHKp2TNeKndQ==,San Telmo,2,1,49,49,115000,Departamento
Si6zJI8qIHxNinBf/5CyeA==,San Telmo,2,1,48,44,87394,Departamento
xCew3Drc6c96YdqIWc7RJg==,San Telmo,2,1,48,44,103284,Departamento
4pq4wQD8VUvnSGhVouJwhw==,Colegiales,2,1,34,34,80000,Departamento
Fxv1Re/a+VpGpduhWnuFWQ==,Villa Luro,2,1,44,42,109000,Departamento
RHWEdkBD7rMK0DyoZgenug==,Barrio Norte,2,1,49,47,159500,Departamento
/wX0fiLKFbkNdzmWG5Dd6A==,Barrio Norte,2,1,34,34,89900,Departamento
QUU5RfHjoDHa2YyFklaSVQ==,Barrio Norte,2,1,31,31,87000,Departamento
vmsoU4Qp2SggugL/H96ktg==,Barrio Norte,2,1,36,34,99500,Departamento
fP3aemsAL3c36uwhVXNBLQ==,Barrio Norte,2,1,36,36,95000,Departamento
EZc0AByYKrmZoLDwq1v1hA==,Villa Crespo,1,1,33,30,86000,Departamento
3DqFlEopjIy2wfpZyXKEaQ==,Villa Crespo,1,1,36,32,89000,Departamento
7JAjq/YVNgqWwhsyNfIH8w==,Villa Crespo,2,1,35,35,115000,Departamento
J9UIvYs2nVbeU7KUOWp2bg==,Villa Crespo,1,1,45,38,138000,Departamento
N79Zv3IcXpspmsNV9g5DbQ==,Villa Crespo,1,1,41,38,114800,Departamento
QaDSaL6hqnySSRK+Lj2MMg==,Villa Crespo,1,1,41,38,106000,Departamento
1zzqLR47p2SpyXanUEzZ+Q==,Villa Devoto,2,2,56,48,170000,Departamento
EUHZH217m/djRDbDJUYiCw==,Puerto Madero,2,1,103,91,435000,Departamento
Ut9kePkhlw05QpuE5UKnPw==,Puerto Madero,2,2,67,64,320000,Departamento
YbwppuEBJhsXqZqH6NFMqA==,Villa Urquiza,1,1,96,36,135000,Departamento
XUlm8BlFDxMRWGZ3sh1FYg==,Villa Urquiza,2,1,50,42,170000,Departamento
ExZvCn2EHkexL42wiYJTjw==,Villa Urquiza,2,1,51,47,152000,Departamento
VTRHY3nW3Y/dsUZWN8/Qew==,Villa Urquiza,2,1,49,45,150848,Departamento
xaXhgmTM67xi/pADcMhNHg==,Villa Urquiza,1,1,39,36,120000,Departamento
eRJhMYtosQbEGq1cy7CUQw==,Villa General Mitre,2,1,40,37,95000,Departamento
voaH5eLf9qUxIlalVxYe7w==,Villa General Mitre,2,1,44,40,128000,Departamento
RK+YZiv8GxDjYF8o9M+hPw==,Abasto,4,2,136,96,250000,PH
hBenZFb5JsE+ewBwUK+ydA==,Liniers,3,1,60,55,150000,PH
js38afs/FhnfqvrdXjJ1TQ==,Paternal,3,1,57,57,140000,PH
8b4cw2VlnShFbCeTelcSVg==,Paternal,3,1,97,97,168900,PH
SyZfnnXS34hYFySNN2TF2Q==,Colegiales,3,2,100,75,270000,PH
qsw2oGlu2vmxTP52AvTnug==,Villa del Parque,3,1,200,116,260000,PH
qNDff3JVQxF2YW63DPzH1A==,Parque Avellaneda,3,1,100,54,142000,PH
34rYwLzkRy+SasEIz2T3qA==,Parque Avellaneda,3,1,76,62,110000,PH
DGm2OIDvMoNwpQIcdDz2Ng==,Villa Pueyrredón,3,1,100,55,220000,PH
GJp3t4VzyNRhhjAjfUs9wA==,Villa Pueyrredón,3,2,82,74,179000,Casa
gl4CfSoi7U6H3uF7BmBimA==,Boca,3,1,58,55,88000,Departamento
+ZbwlNFpk+U2sa0ITCpSMQ==,Flores,3,1,59,53,144900,Departamento
4ljmULY6oqzI0NorPLOXVw==,Flores,3,1,55,55,106000,Departamento
TOunPuIuVL0ncoVzHx4fhw==,Retiro,3,2,200,140,335000,Departamento
PxwdBenZ4+vouCR5zQMP3g==,Almagro,4,2,113,91,200000,Departamento
5eS2v2nPtgTx7Ix9BRlN+A==,Almagro,3,1,64,61,133000,Departamento
KKs8jCOeydM87m+aYjwLHw==,Almagro,3,1,45,35,105000,Departamento
suo1DrhSrHNvdkgI9WCMBA==,Coghlan,3,1,62,56,179000,Departamento
Jyz9bW6kp9Aor9ay5OQSxg==,Coghlan,3,1,56,56,145000,Departamento
LlSaF1oAMUaq2V6viB+05Q==,Palermo,3,1,92,92,299000,Departamento
4u5nt/qXelUrzLMXQAujNg==,Palermo,3,2,90,90,260000,Departamento
wiHpzhRyb6gF80WFx2iJ3g==,Palermo,3,1,58,58,158000,Departamento
Jc4oyMLg3KTqOuDikK4YgA==,Palermo,2,1,39,39,115000,Departamento
KwRRScqlb1dfJdtsUWFp1g==,Palermo,3,1,72,64,232000,Departamento
RRfPrrMEEkhfE0eYHJM9Cw==,Palermo,3,2,87,81,450000,Departamento
x8e1sXtcMLbrrdsnRZXD+w==,Palermo,3,2,82,65,335000,Departamento
9hiqm/3kYIkErTEu4sJY8Q==,Belgrano,3,1,52,52,148000,Departamento
n6hD7UJ0fjAhrorEzEvy5A==,Belgrano,3,1,54,54,143000,Departamento
FBDvgjN3Zb/Zzf2EvSI3Ow==,Belgrano,3,1,55,53,180000,Departamento
M/K1gFZpykrLy1yAF44KGA==,Belgrano,3,2,73,63,293000,Departamento
FaVBmAwWotUOoNsE90M/0g==,Floresta,3,1,62,53,105000,Departamento
sOUve402rAO7f5DoqlWeFA==,Floresta,3,1,98,60,180000,Departamento
L2YVCHMq5C1Y7JCrAQlG5Q==,Paternal,3,1,60,55,140000,Departamento
QbO6bCk/SAmKF8jnvRa44w==,Recoleta,3,1,52,48,205000,Departamento
TKT5ttQ9nIoe4ri2EiShxA==,Recoleta,3,2,131,122,720000,Departamento
zQiL8NZRg+i22wGJ1K54hg==,Recoleta,3,2,90,90,260000,Departamento
M2GZNhn+KgC/WdGD4mj+1Q==,Recoleta,4,1,105,105,330000,Departamento
2S50z7geZo/WBOlfgTlftg==,Recoleta,3,1,63,63,169000,Departamento
pLXC1xCrKAvGQUNXnoTvdw==,Recoleta,3,1,95,89,330000,Departamento
0avy0KG0nWm0j9wo8b9ssA==,Recoleta,3,1,87,87,315000,Departamento
OVFTi5LcfGhgAFFHfRo6xA==,Balvanera,3,2,66,63,237000,Departamento
SMs0POHu2vf2+akP9rvzPA==,Caballito,3,2,91,84,195000,Departamento
8Ip0JbJhBpa2irTkBkZD1g==,Caballito,3,1,55,50,98500,Departamento
UtnOl5Ik3VDkSUt0bQ0Xbg==,Caballito,3,1,51,44,120000,Departamento
aIvAXaVDkYleYE8g6u7avA==,Caballito,3,2,87,79,240000,Departamento
eu07KTlNga4vnwsDe07bAQ==,Chacarita,4,3,188,148,496000,Departamento
Sane8gXho1qLIoGI0n0+kg==,Barrio Norte,3,1,53,48,185000,Departamento
1JMaCf0woidav2Xj0xqBWg==,Barrio Norte,3,1,52,48,205000,Departamento
773UKdSqx1DYmxRhW6NEgg==,Barrio Norte,3,2,66,63,237000,Departamento
ZODtiMNf6v0VmdxNOSo8tg==,San Nicolás,3,1,72,63,159000,Departamento
uq4GvXFMn0MAxx1b3nQAyw==,Villa Crespo,3,1,75,55,149000,Departamento
X2HuC6La8A3rTuVlBrwU+g==,Villa Crespo,3,2,82,67,170000,Departamento
R/wJiL/H8azguuvSPnpnug==,Puerto Madero,3,3,92,87,570000,Departamento
uT+QqZ1vT6ocuRhywmAZzw==,Parque Chacabuco,3,2,65,65,205000,Departamento
UT4+A/DXtFuWDczTIZGq3g==,Villa del Parque,3,1,63,63,170000,Departamento
yidYujL1xoLslYdrvCdCkg==,Parque Centenario,3,2,79,70,269000,Departamento
1zgLWJcIL4kc5lNeGY5aTA==,Villa Pueyrredón,3,1,65,60,107000,Departamento
D9TdvJ7sIMjFzIrR7tHj5w==,Villa Pueyrredón,3,2,85,70,225000,Departamento
VINK4aVOATM2sV/lR0ECzA==,Centro / Microcentro,3,1,120,98,180000,Departamento
REEiEKUHAIc5IaqJOd997w==,Almagro,5,2,244,173,540000,PH
V6BdVFODGlBjgSSiuRpQaA==,Almagro,4,4,120,120,280000,PH
jrfiqEtWp3cjbV93SINkjA==,Coghlan,4,2,100,80,178000,PH
t4LKxHVqyTa/e79+otybWw==,San Telmo,4,2,110,80,195000,PH
gKHG0DLxh2Is2TSMwr88tw==,Villa Luro,4,1,100,100,120000,PH
4s/Xtdu7+cLPpEg/T0Ut+Q==,Parque Chas,4,2,90,75,170000,PH
x+9Ja6xosxXqzNqN+tgNiw==,Villa Lugano,4,2,85,74,118000,PH
QWXdp2eMm7X/KkMGKTCaDA==,San Cristobal,4,1,135,92,97000,PH
4Q9ErsEfavz2nHSH8O4XmA==,Villa Pueyrredón,4,2,130,100,245000,PH
kUGmIS/YhQG6vbwoy05hUA==,Mataderos,4,3,250,170,370000,Casa
mdPkDoWw9RbIoRscAeB6uw==,Once,4,2,137,137,263500,Departamento
l11q3xbZzTwXre2MKniygA==,Flores,4,2,88,88,270000,Departamento
AJF4QMLCV4/OxTHaxCHJFA==,Almagro,4,1,104,95,240000,Departamento
+D/iPz6ZA/XH8sIPsTP/qQ==,Almagro,4,1,72,67,172000,Departamento
99kciQ3tiNdS5Qra5v9HGw==,Palermo,4,2,88,84,269000,Departamento
idxSyZU0itftGyNl8aHl1A==,Palermo,4,2,99,95,210000,Departamento
RMpItXoF5UrERBfJaYFrxg==,Palermo,4,2,64,56,175000,Departamento
+Z0yTHryi21vC8DH2LPluQ==,Belgrano,4,3,93,86,315000,Departamento
B0EEQk5UNyeUMmaAnfUXww==,Belgrano,4,1,127,117,540000,Departamento
wFLix5QZqt8vWmwrGbvdYw==,Belgrano,4,3,110,110,359000,Departamento
mK/FYe96wrrvpYs9cEpYaA==,Paternal,4,1,122,108,197000,Departamento
1enn722LEhkpd/dWyWGEcA==,Recoleta,4,3,115,107,260000,Departamento
es1cPxM4Z0W0Y0HyWHXhYQ==,Recoleta,4,2,96,90,259000,Departamento
BRbRPKFTfE6v43RFk2UJ6w==,Recoleta,4,1,138,138,380000,Departamento
z4szShJgq2Riq7zv6+Jejg==,Caballito,4,2,109,109,270000,Departamento
CyGtLAOrB3+yQxKUU4VLow==,San Telmo,5,1,85,85,149000,Departamento
EUk0cr6HT1/Fmg44d6NUzg==,Villa Real,4,1,80,80,150000,Departamento
Hx/QetK8eZHqqWrMTFtHWA==,Barrio Norte,4,2,103,91,170000,Departamento
+pRM8RnJ1GRLUM9MuyKHEQ==,Barrio Norte,4,1,87,80,164999,Departamento
i+L9ZWEOYJONyG/rI2n/Qg==,Villa Crespo,4,2,103,97,220000,Departamento
JYrXU9ifawTv86nhSI9SYg==,Villa Urquiza,4,1,145,94,285000,Departamento
P3z9ge28ZiBxPAnwoV94Og==,Villa del Parque,4,1,97,97,280000,Departamento
0jeue172OSfo8cNMaqFUOA==,Caballito,5,2,200,150,375000,PH
7KEVh4Tzg0hSuwundmmphA==,Velez Sarsfield,8,1,173,158,328000,Casa
REjieveseqKbQgQbdLF+HQ==,Palermo,5,3,233,233,795000,Departamento
qt1bHBM/LzSeDdiVfe4sWQ==,Recoleta,8,2,205,190,480000,Departamento
psuyusriP4hMyqzo9dgdqw==,Las Cañitas,5,3,233,233,795000,Departamento
oikuFw1EL1nywAznL3m/yQ==,Belgrano,6,3,263,232,749000,Departamento
ifw1BF7eBlW/8Ut6DspNHQ==,Recoleta,6,4,260,260,705000,Departamento
W6PL83Cg/2sBXjysPim4kw==,Almagro,4,3,106,92,249000,PH
0mmEQIFh1Ai7mN9IZ/ceZg==,Nuñez,5,3,185,170,360000,Casa
0+0F/EAg+Uy4pJY2OEE9ng==,Belgrano,5,3,185,170,360000,Casa
/TYCpkaO0isSjCIqnNRRgQ==,Boedo,4,1,60,60,105000,Departamento
Jz9hQZo3RstCiIJuy/1wIA==,Nuñez,3,1,64,56,225000,Departamento
80uV/w9sxu+pwGSEC3edeQ==,Almagro,3,1,60,56,127500,Departamento
x8GQzZFtK7ulnbcAAgr58A==,Palermo,1,1,40,40,109000,Departamento
D/0vvdTRcFin3tHWvCNm0A==,Palermo,1,1,32,32,100000,Departamento
8aSz7rtEGuyG5joJsqgNAg==,Palermo,2,1,37,36,125000,Departamento
H12/9qMpKF19NzOTtFWrcA==,Palermo,3,1,68,65,206000,Departamento
joQJVJBDXblm71uvyPx/AA==,Palermo,4,3,145,135,430000,Departamento
ZxFh/S2F8SlX602kSdJaQg==,Palermo,1,1,32,32,100000,Departamento
TYzNKf5yOzM25G7PBp4/UQ==,Palermo,1,1,90,90,168000,Departamento
62+eQLN830sN8R8iril2Cg==,Palermo,3,1,54,54,149700,Departamento
74keNZE+IW5InMSYC82wBw==,Barracas,2,1,51,51,122000,Departamento
BkWkFcxK5zepf9Oi5574cA==,Belgrano,4,3,186,176,910000,Departamento
XxT5AFmp4thl91wT9rSYyw==,Belgrano,3,1,64,60,220000,Departamento
PxX2yXKDjFKAWRf3XZ9BaA==,Belgrano,4,2,86,81,315000,Departamento
ESRx0rQ7QJbTWq9tIPOZlw==,Recoleta,2,1,34,34,89900,Departamento
idWYXFchAxJKlcJCUXA0dw==,Recoleta,5,2,168,133,489000,Departamento
fwet7s43/lS+hHoNqjlUdg==,Balvanera,2,1,35,35,110000,Departamento
eQZyb6iXUn92SrE3+8TJhg==,Caballito,3,3,165,153,450000,Departamento
01aBbTQp9QzL2EnHJGnMDQ==,Caballito,1,1,45,40,84000,Departamento
rdmULKMWEytFL19zFigzMw==,Caballito,1,1,39,34,75050,Departamento
5GRMeXSKvZg1fgP1icKHMA==,San Telmo,2,1,50,42,113000,Departamento
2ko0cXfZ3i7mJ11cZZkdPg==,San Telmo,3,1,80,54,136000,Departamento
zafhPYqyWyOHmFVds3keIw==,Colegiales,1,1,42,40,110000,Departamento
pIxCdu53cFAhvN76zqyU+A==,Villa Urquiza,2,1,50,50,129900,Departamento
Zfqe3Kc/JFwjiazVnbhHVg==,Villa Urquiza,2,1,65,47,176090,Departamento
/ZBIBSZlSxgnZgeDGIJkXA==,Parque Patricios,3,1,43,43,75000,Departamento
Bp05CS0Qwavz+bPCRFd3og==,Villa Crespo,1,1,29,29,75000,Departamento
Wx60KeaDs0scjlIPNeu4cA==,Flores,1,1,41,35,94000,Departamento
sm0HLOF7+pWiepgionZfKw==,Almagro,2,1,43,39,85000,Departamento
mVPYpWxDH/+YrkeD6oydEw==,Palermo,1,1,47,44,135000,Departamento
otgAhkt6p5Y3Yse6ZbRF+w==,Palermo,2,1,35,31,99900,Departamento
7Ri275wmoLcsP3KvUwGZpg==,Palermo,2,1,44,42,165000,Departamento
qDW3ISLRIb04xzFx9RDFcg==,Belgrano,1,1,35,30,120000,Departamento
lSpnWe2xYnL5q1C2QKpTzQ==,Balvanera,2,1,37,37,87000,Departamento
MiRDkcurapLMKejC4HAeQw==,Caballito,2,1,42,40,122000,Departamento
OjlwzWx4oX+fq6SjljXzjg==,Caballito,2,1,52,38,139500,Departamento
5yq/MYqbVITetMXAoX0zXw==,San Telmo,2,1,37,37,118000,Departamento
M4CDKevnVlR5OR6VSJ2lhA==,Barrio Norte,2,1,49,40,165000,Departamento
omIVIDMyizwySzYqhXR/ig==,Puerto Madero,2,2,65,65,480000,Departamento
9MqQQ13rEWs1UsMkBLy1ow==,Villa Urquiza,2,1,49,42,210500,Departamento
3ByDaU4ukFqF55LxsMFPFA==,Villa Urquiza,2,1,47,40,215280,Departamento
LTPmHRgac1fwHWwyZJL39w==,Villa Urquiza,2,1,47,40,207592,Departamento
7vTwu5wtL7uh8oS1+UuNzA==,Parque Chacabuco,2,1,42,40,122000,Departamento
